Date,Price
13/01/2017,"1,350.95"
12/1/2017,"1,356.83"
11/1/2017,"1,380.42"
10/1/2017,"1,393.56"
9/1/2017,"1,402.76"
6/1/2017,"1,396.25"
5/1/2017,"1,386.67"
4/1/2017,"1,388.81"
3/1/2017,"1,407.15"
30/12/2016,"1,395.42"
29/12/2016,"1,385.06"
28/12/2016,"1,403.31"
23/12/2016,"1,398.03"
22/12/2016,"1,383.08"
21/12/2016,"1,372.14"
20/12/2016,"1,360.63"
19/12/2016,"1,350.24"
16/12/2016,"1,338.88"
15/12/2016,"1,333.68"
14/12/2016,"1,362.24"
13/12/2016,"1,350.50"
12/12/2016,"1,335.51"
9/12/2016,"1,337.01"
8/12/2016,"1,341.40"
7/12/2016,"1,327.93"
6/12/2016,"1,316.79"
5/12/2016,"1,293.09"
2/12/2016,"1,288.72"
1/12/2016,"1,293.98"
30/11/2016,"1,326.36"
29/11/2016,"1,311.64"
28/11/2016,"1,300.22"
25/11/2016,"1,310.62"
24/11/2016,"1,308.11"
23/11/2016,"1,309.76"
22/11/2016,"1,289.42"
21/11/2016,"1,280.88"
18/11/2016,"1,281.61"
17/11/2016,"1,269.27"
16/11/2016,"1,253.55"
15/11/2016,"1,253.00"
14/11/2016,"1,259.81"
11/11/2016,"1,258.67"
10/11/2016,"1,280.40"
9/11/2016,"1,301.13"
8/11/2016,"1,315.09"
7/11/2016,"1,318.77"
4/11/2016,"1,308.43"
3/11/2016,"1,305.15"
2/11/2016,"1,316.42"
1/11/2016,"1,314.59"
31/10/2016,"1,315.28"
28/10/2016,"1,295.78"
27/10/2016,"1,310.06"
26/10/2016,"1,328.47"
25/10/2016,"1,346.88"
24/10/2016,"1,329.21"
21/10/2016,"1,347.66"
20/10/2016,"1,355.27"
19/10/2016,"1,363.85"
18/10/2016,"1,356.05"
17/10/2016,"1,340.35"
14/10/2016,"1,373.93"
13/10/2016,"1,373.89"
12/10/2016,"1,368.63"
11/10/2016,"1,364.14"
10/10/2016,"1,367.69"
7/10/2016,"1,367.39"
6/10/2016,"1,393.60"
5/10/2016,"1,388.25"
4/10/2016,"1,422.38"
3/10/2016,"1,438.41"
30/09/2016,"1,427.40"
29/09/2016,"1,431.28"
28/09/2016,"1,434.82"
27/09/2016,"1,437.15"
26/09/2016,"1,437.03"
23/09/2016,"1,417.46"
22/09/2016,"1,395.46"
21/09/2016,"1,396.09"
20/09/2016,"1,390.41"
19/09/2016,"1,390.28"
16/09/2016,"1,387.66"
15/09/2016,"1,378.25"
14/09/2016,"1,378.60"
13/09/2016,"1,374.01"
12/9/2016,"1,376.27"
9/9/2016,"1,417.97"
8/9/2016,"1,443.02"
7/9/2016,"1,427.59"
6/9/2016,"1,460.61"
5/9/2016,"1,475.62"
2/9/2016,"1,468.18"
1/9/2016,"1,487.00"
31/08/2016,"1,492.71"
30/08/2016,"1,500.49"
29/08/2016,"1,491.61"
26/08/2016,"1,510.09"
25/08/2016,"1,524.80"
24/08/2016,"1,510.85"
23/08/2016,"1,506.46"
22/08/2016,"1,501.88"
19/08/2016,"1,494.21"
18/08/2016,"1,493.01"
17/08/2016,"1,503.62"
16/08/2016,"1,507.09"
15/08/2016,"1,505.64"
12/8/2016,"1,489.59"
11/8/2016,"1,501.28"
10/8/2016,"1,505.58"
9/8/2016,"1,497.19"
8/8/2016,"1,513.15"
5/8/2016,"1,516.29"
4/8/2016,"1,529.08"
3/8/2016,"1,518.05"
2/8/2016,"1,539.47"
1/8/2016,"1,557.87"
29/07/2016,"1,546.38"
28/07/2016,"1,551.33"
27/07/2016,"1,545.89"
26/07/2016,"1,554.16"
25/07/2016,"1,545.60"
22/07/2016,"1,539.43"
21/07/2016,"1,546.81"
20/07/2016,"1,547.67"
19/07/2016,"1,530.76"
18/07/2016,"1,522.57"
15/07/2016,"1,510.46"
14/07/2016,"1,527.44"
13/07/2016,"1,521.96"
12/7/2016,"1,523.07"
11/7/2016,"1,527.45"
8/7/2016,"1,495.54"
7/7/2016,"1,498.31"
6/7/2016,"1,490.47"
5/7/2016,"1,488.96"
4/7/2016,"1,501.29"
1/7/2016,"1,483.44"
30/06/2016,"1,467.20"
29/06/2016,"1,454.13"
28/06/2016,"1,456.53"
27/06/2016,"1,464.09"
24/06/2016,"1,435.82"
23/06/2016,"1,464.44"
22/06/2016,"1,463.74"
21/06/2016,"1,459.52"
20/06/2016,"1,456.30"
17/06/2016,"1,449.03"
16/06/2016,"1,446.85"
15/06/2016,"1,437.70"
14/06/2016,"1,441.65"
10/6/2016,"1,454.91"
9/6/2016,"1,462.91"
8/6/2016,"1,454.47"
7/6/2016,"1,452.06"
6/6/2016,"1,452.24"
3/6/2016,"1,434.91"
2/6/2016,"1,425.55"
1/6/2016,"1,431.35"
31/05/2016,"1,437.09"
30/05/2016,"1,446.90"
27/05/2016,"1,437.95"
26/05/2016,"1,433.79"
25/05/2016,"1,431.33"
24/05/2016,"1,418.84"
23/05/2016,"1,420.41"
20/05/2016,"1,433.03"
19/05/2016,"1,429.96"
18/05/2016,"1,438.71"
17/05/2016,"1,446.88"
16/05/2016,"1,435.11"
13/05/2016,"1,431.74"
12/5/2016,"1,426.63"
11/5/2016,"1,440.30"
10/5/2016,"1,454.34"
9/5/2016,"1,433.51"
6/5/2016,"1,430.50"
5/5/2016,"1,441.30"
4/5/2016,"1,442.39"
3/5/2016,"1,433.33"
2/5/2016,"1,402.90"
29/04/2016,"1,400.22"
28/04/2016,"1,395.97"
27/04/2016,"1,387.26"
26/04/2016,"1,379.91"
22/04/2016,"1,365.68"
21/04/2016,"1,366.30"
20/04/2016,"1,392.77"
19/04/2016,"1,387.89"
18/04/2016,"1,389.84"
15/04/2016,"1,372.91"
14/04/2016,"1,369.78"
13/04/2016,"1,370.67"
12/4/2016,"1,363.34"
11/4/2016,"1,350.52"
8/4/2016,"1,355.90"
7/4/2016,"1,351.10"
6/4/2016,"1,339.45"
5/4/2016,"1,327.18"
4/4/2016,"1,338.55"
1/4/2016,"1,335.90"
31/03/2016,"1,362.05"
30/03/2016,"1,350.47"
29/03/2016,"1,342.90"
24/03/2016,"1,348.76"
23/03/2016,"1,345.98"
22/03/2016,"1,343.37"
21/03/2016,"1,343.64"
18/03/2016,"1,346.78"
17/03/2016,"1,354.98"
16/03/2016,"1,338.32"
15/03/2016,"1,337.13"
14/03/2016,"1,335.94"
11/3/2016,"1,350.87"
10/3/2016,"1,350.08"
9/3/2016,"1,344.07"
8/3/2016,"1,331.24"
7/3/2016,"1,314.54"
4/3/2016,"1,318.62"
3/3/2016,"1,361.22"
2/3/2016,"1,350.27"
1/3/2016,"1,345.33"
29/02/2016,"1,330.54"
26/02/2016,"1,336.85"
25/02/2016,"1,336.00"
24/02/2016,"1,327.98"
23/02/2016,"1,336.56"
22/02/2016,"1,344.29"
19/02/2016,"1,328.79"
18/02/2016,"1,326.54"
17/02/2016,"1,315.12"
16/02/2016,"1,331.71"
15/02/2016,"1,306.18"
12/2/2016,"1,293.06"
11/2/2016,"1,300.42"
10/2/2016,"1,276.40"
9/2/2016,"1,290.11"
8/2/2016,"1,323.93"
5/2/2016,"1,320.05"
4/2/2016,"1,319.46"
3/2/2016,"1,305.63"
2/2/2016,"1,314.89"
1/2/2016,"1,316.84"
29/01/2016,"1,304.65"
28/01/2016,"1,303.78"
27/01/2016,"1,296.71"
25/01/2016,"1,289.60"
22/01/2016,"1,280.52"
21/01/2016,"1,278.47"
20/01/2016,"1,282.08"
19/01/2016,"1,274.02"
18/01/2016,"1,252.71"
17/01/2016,"1,245.40"
15/01/2016,"1,251.35"
14/01/2016,"1,260.13"
13/01/2016,"1,275.72"
12/1/2016,"1,256.42"
11/1/2016,"1,249.48"
10/1/2016,"1,239.10"
8/1/2016,"1,259.79"
7/1/2016,"1,263.01"
6/1/2016,"1,272.10"
5/1/2016,"1,274.12"
4/1/2016,"1,288.01"
3/1/2016,"1,311.50"
31/12/2015,"1,291.22"
30/12/2015,"1,313.87"
29/12/2015,"1,309.21"
28/12/2015,"1,291.00"
24/12/2015,"1,304.56"
23/12/2015,"1,296.95"
22/12/2015,"1,294.30"
21/12/2015,"1,290.93"
20/12/2015,"1,296.00"
18/12/2015,"1,299.50"
17/12/2015,"1,298.03"
16/12/2015,"1,299.17"
15/12/2015,"1,252.90"
14/12/2015,"1,251.08"
13/12/2015,"1,259.40"
11/12/2015,"1,267.44"
10/12/2015,"1,262.29"
9/12/2015,"1,279.09"
8/12/2015,"1,288.81"
7/12/2015,"1,276.06"
6/12/2015,"1,282.10"
4/12/2015,"1,262.03"
3/12/2015,"1,279.80"
2/12/2015,"1,279.90"
1/12/2015,"1,293.04"
30/11/2015,"1,261.12"
29/11/2015,"1,272.90"
27/11/2015,"1,270.13"
26/11/2015,"1,267.30"
25/11/2015,"1,271.55"
24/11/2015,"1,288.56"
23/11/2015,"1,290.86"
22/11/2015,"1,293.00"
20/11/2015,"1,282.82"
19/11/2015,"1,280.94"
18/11/2015,"1,259.34"
17/11/2015,"1,251.21"
16/11/2015,"1,218.76"
15/11/2015,"1,226.80"
13/11/2015,"1,237.35"
12/11/2015,"1,245.06"
11/11/2015,"1,248.07"
10/11/2015,"1,242.66"
9/11/2015,"1,261.45"
8/11/2015,"1,275.90"
6/11/2015,"1,295.23"
5/11/2015,"1,285.32"
4/11/2015,"1,300.48"
3/11/2015,"1,292.15"
2/11/2015,"1,285.93"
1/11/2015,"1,291.80"
30/10/2015,"1,299.15"
29/10/2015,"1,299.22"
28/10/2015,"1,301.72"
27/10/2015,"1,298.63"
26/10/2015,"1,295.66"
25/10/2015,"1,294.00"
23/10/2015,"1,288.25"
22/10/2015,"1,266.58"
21/10/2015,"1,254.20"
20/10/2015,"1,261.86"
19/10/2015,"1,260.06"
18/10/2015,"1,260.10"
16/10/2015,"1,264.22"
15/10/2015,"1,239.12"
14/10/2015,"1,228.41"
13/10/2015,"1,232.85"
12/10/2015,"1,237.68"
11/10/2015,"1,238.50"
9/10/2015,"1,251.20"
8/10/2015,"1,247.51"
7/10/2015,"1,260.17"
6/10/2015,"1,263.83"
5/10/2015,"1,265.87"
4/10/2015,"1,263.00"
2/10/2015,"1,242.84"
1/10/2015,"1,260.18"
30/09/2015,"1,237.82"
29/09/2015,"1,212.42"
28/09/2015,"1,247.74"
25/09/2015,"1,231.76"
24/09/2015,"1,233.81"
23/09/2015,"1,199.75"
22/09/2015,"1,219.21"
21/09/2015,"1,208.30"
18/09/2015,"1,224.62"
17/09/2015,"1,221.41"
16/09/2015,"1,208.47"
15/09/2015,"1,207.49"
14/09/2015,"1,224.21"
11/9/2015,"1,215.64"
10/9/2015,"1,222.96"
9/9/2015,"1,251.79"
8/9/2015,"1,239.34"
7/9/2015,"1,222.33"
4/9/2015,"1,210.27"
3/9/2015,"1,208.74"
2/9/2015,"1,223.82"
1/9/2015,"1,222.56"
31/08/2015,"1,241.47"
28/08/2015,"1,246.22"
27/08/2015,"1,250.57"
26/08/2015,"1,231.88"
25/08/2015,"1,239.59"
24/08/2015,"1,200.17"
21/08/2015,"1,236.42"
20/08/2015,"1,260.15"
19/08/2015,"1,273.51"
18/08/2015,"1,257.88"
17/08/2015,"1,267.57"
14/08/2015,"1,269.04"
13/08/2015,"1,266.95"
12/8/2015,"1,265.09"
11/8/2015,"1,271.80"
10/8/2015,"1,282.87"
7/8/2015,"1,279.22"
6/8/2015,"1,294.98"
5/8/2015,"1,303.01"
4/8/2015,"1,306.95"
3/8/2015,"1,300.78"
31/07/2015,"1,305.73"
30/07/2015,"1,294.88"
29/07/2015,"1,297.98"
28/07/2015,"1,287.01"
27/07/2015,"1,291.74"
24/07/2015,"1,257.77"
23/07/2015,"1,264.90"
22/07/2015,"1,271.60"
21/07/2015,"1,288.83"
20/07/2015,"1,282.95"
17/07/2015,"1,284.50"
16/07/2015,"1,292.89"
15/07/2015,"1,281.03"
14/07/2015,"1,272.45"
13/07/2015,"1,243.43"
10/7/2015,"1,248.02"
9/7/2015,"1,250.59"
8/7/2015,"1,255.54"
7/7/2015,"1,260.06"
6/7/2015,"1,239.71"
3/7/2015,"1,249.78"
2/7/2015,"1,260.49"
1/7/2015,"1,251.76"
30/06/2015,"1,235.51"
29/06/2015,"1,228.92"
26/06/2015,"1,252.97"
25/06/2015,"1,279.74"
24/06/2015,"1,297.47"
23/06/2015,"1,303.46"
22/06/2015,"1,291.08"
19/06/2015,"1,266.27"
18/06/2015,"1,234.81"
17/06/2015,"1,256.18"
16/06/2015,"1,244.60"
15/06/2015,"1,260.44"
12/6/2015,"1,259.25"
11/6/2015,"1,255.11"
10/6/2015,"1,256.26"
9/6/2015,"1,249.79"
5/6/2015,"1,251.06"
4/6/2015,"1,249.12"
3/6/2015,"1,274.54"
2/6/2015,"1,286.13"
1/6/2015,"1,312.00"
29/05/2015,"1,309.40"
28/05/2015,"1,297.05"
27/05/2015,"1,299.66"
26/05/2015,"1,303.97"
25/05/2015,"1,289.50"
22/05/2015,"1,291.66"
21/05/2015,"1,277.21"
20/05/2015,"1,278.02"
19/05/2015,"1,265.84"
18/05/2015,"1,278.71"
15/05/2015,"1,286.93"
14/05/2015,"1,270.77"
13/05/2015,"1,265.54"
12/5/2015,"1,270.03"
11/5/2015,"1,267.71"
8/5/2015,"1,266.81"
7/5/2015,"1,250.33"
6/5/2015,"1,270.11"
5/5/2015,"1,299.57"
4/5/2015,"1,294.38"
1/5/2015,"1,276.29"
30/04/2015,"1,272.26"
29/04/2015,"1,285.24"
28/04/2015,"1,305.44"
27/04/2015,"1,310.84"
24/04/2015,"1,302.62"
23/04/2015,"1,282.16"
22/04/2015,"1,280.52"
21/04/2015,"1,290.53"
20/04/2015,"1,286.91"
17/04/2015,"1,289.31"
16/04/2015,"1,314.10"
15/04/2015,"1,305.09"
14/04/2015,"1,314.07"
13/04/2015,"1,318.75"
10/4/2015,"1,321.68"
9/4/2015,"1,311.60"
8/4/2015,"1,318.88"
7/4/2015,"1,302.97"
2/4/2015,"1,300.91"
1/4/2015,"1,288.31"
31/03/2015,"1,286.26"
30/03/2015,"1,294.91"
29/03/2015,"1,297.70"
27/03/2015,"1,309.69"
26/03/2015,"1,295.37"
25/03/2015,"1,324.80"
24/03/2015,"1,334.47"
23/03/2015,"1,326.56"
22/03/2015,"1,326.80"
20/03/2015,"1,335.48"
19/03/2015,"1,324.77"
18/03/2015,"1,283.24"
17/03/2015,"1,291.40"
16/03/2015,"1,306.07"
15/03/2015,"1,294.50"
13/03/2015,"1,307.81"
12/3/2015,"1,315.96"
11/3/2015,"1,303.40"
10/3/2015,"1,286.44"
9/3/2015,"1,281.76"
8/3/2015,"1,296.50"
6/3/2015,"1,330.92"
5/3/2015,"1,325.86"
4/3/2015,"1,329.89"
3/3/2015,"1,336.30"
2/3/2015,"1,334.77"
1/3/2015,"1,319.50"
27/02/2015,"1,313.88"
26/02/2015,"1,302.26"
25/02/2015,"1,320.34"
24/02/2015,"1,306.69"
23/02/2015,"1,315.16"
22/02/2015,"1,298.60"
20/02/2015,"1,299.52"
19/02/2015,"1,301.62"
18/02/2015,"1,317.11"
17/02/2015,"1,309.98"
16/02/2015,"1,313.58"
15/02/2015,"1,319.40"
13/02/2015,"1,336.55"
12/2/2015,"1,319.17"
11/2/2015,"1,331.37"
10/2/2015,"1,326.93"
9/2/2015,"1,322.84"
8/2/2015,"1,307.80"
6/2/2015,"1,334.86"
5/2/2015,"1,343.71"
4/2/2015,"1,324.10"
3/2/2015,"1,327.83"
2/2/2015,"1,293.12"
1/2/2015,"1,291.90"
30/01/2015,"1,277.28"
29/01/2015,"1,276.24"
28/01/2015,"1,276.14"
27/01/2015,"1,284.96"
26/01/2015,"1,274.20"
23/01/2015,"1,270.83"
22/01/2015,"1,230.26"
21/01/2015,"1,236.80"
20/01/2015,"1,205.67"
19/01/2015,"1,215.13"
18/01/2015,"1,214.90"
16/01/2015,"1,213.17"
15/01/2015,"1,216.62"
14/01/2015,"1,222.78"
13/01/2015,"1,223.72"
12/1/2015,"1,229.09"
11/1/2015,"1,232.20"
9/1/2015,"1,237.32"
8/1/2015,"1,226.51"
7/1/2015,"1,213.30"
6/1/2015,"1,197.28"
5/1/2015,"1,211.39"
4/1/2015,"1,206.60"
2/1/2015,"1,200.54"
1/1/2015,"1,193.50"
31/12/2014,"1,186.17"
30/12/2014,"1,212.63"
29/12/2014,"1,231.57"
28/12/2014,"1,198.80"
24/12/2014,"1,225.63"
23/12/2014,"1,214.82"
22/12/2014,"1,230.46"
21/12/2014,"1,215.20"
19/12/2014,"1,203.91"
18/12/2014,"1,179.93"
17/12/2014,"1,192.12"
16/12/2014,"1,188.82"
15/12/2014,"1,175.33"
14/12/2014,"1,172.90"
12/12/2014,"1,192.09"
11/12/2014,"1,176.66"
10/12/2014,"1,174.48"
9/12/2014,"1,164.54"
8/12/2014,"1,178.74"
7/12/2014,"1,181.70"
5/12/2014,"1,179.30"
4/12/2014,"1,188.37"
3/12/2014,"1,187.28"
2/12/2014,"1,180.20"
1/12/2014,"1,154.35"
30/11/2014,"1,156.90"
28/11/2014,"1,152.58"
27/11/2014,"1,153.12"
26/11/2014,"1,147.55"
25/11/2014,"1,130.13"
24/11/2014,"1,136.49"
23/11/2014,"1,140.20"
21/11/2014,"1,130.92"
20/11/2014,"1,133.85"
19/11/2014,"1,141.14"
18/11/2014,"1,145.28"
17/11/2014,"1,147.62"
16/11/2014,"1,160.10"
14/11/2014,"1,159.46"
13/11/2014,"1,158.02"
12/11/2014,"1,163.96"
11/11/2014,"1,170.94"
10/11/2014,"1,165.47"
9/11/2014,"1,161.30"
7/11/2014,"1,160.38"
6/11/2014,"1,157.67"
5/11/2014,"1,165.42"
4/11/2014,"1,162.48"
3/11/2014,"1,158.98"
2/11/2014,"1,161.20"
31/10/2014,"1,153.43"
30/10/2014,"1,137.29"
29/10/2014,"1,128.07"
28/10/2014,"1,130.56"
27/10/2014,"1,133.04"
26/10/2014,"1,122.80"
24/10/2014,"1,114.82"
23/10/2014,"1,113.92"
22/10/2014,"1,108.43"
21/10/2014,"1,097.81"
20/10/2014,"1,090.41"
19/10/2014,"1,096.10"
17/10/2014,"1,088.14"
16/10/2014,"1,092.68"
15/10/2014,"1,084.22"
14/10/2014,"1,079.06"
13/10/2014,"1,078.09"
12/10/2014,"1,080.20"
10/10/2014,"1,086.66"
9/10/2014,"1,104.85"
8/10/2014,"1,083.51"
7/10/2014,"1,087.07"
6/10/2014,"1,084.54"
5/10/2014,"1,085.30"
3/10/2014,"1,086.86"
2/10/2014,"1,086.17"
1/10/2014,"1,098.88"
30/09/2014,"1,080.16"
29/09/2014,"1,083.29"
26/09/2014,"1,079.24"
25/09/2014,"1,089.82"
24/09/2014,"1,082.37"
23/09/2014,"1,089.24"
22/09/2014,"1,091.46"
19/09/2014,"1,087.85"
18/09/2014,"1,091.24"
17/09/2014,"1,078.46"
16/09/2014,"1,086.03"
15/09/2014,"1,090.99"
12/9/2014,"1,117.55"
11/9/2014,"1,117.37"
10/9/2014,"1,125.78"
9/9/2014,"1,146.15"
8/9/2014,"1,131.54"
5/9/2014,"1,142.05"
4/9/2014,"1,150.67"
3/9/2014,"1,161.62"
2/9/2014,"1,155.23"
1/9/2014,"1,150.96"
29/08/2014,"1,141.57"
28/08/2014,"1,138.72"
27/08/2014,"1,148.09"
26/08/2014,"1,142.37"
25/08/2014,"1,155.10"
22/08/2014,"1,155.59"
21/08/2014,"1,155.36"
20/08/2014,"1,146.31"
19/08/2014,"1,144.87"
18/08/2014,"1,134.95"
15/08/2014,"1,130.38"
14/08/2014,"1,120.30"
13/08/2014,"1,115.19"
12/8/2014,"1,108.86"
11/8/2014,"1,096.45"
8/8/2014,"1,083.88"
7/8/2014,"1,099.25"
6/8/2014,"1,099.63"
5/8/2014,"1,104.05"
4/8/2014,"1,107.15"
1/8/2014,"1,102.97"
31/07/2014,"1,122.78"
30/07/2014,"1,126.77"
29/07/2014,"1,116.53"
28/07/2014,"1,114.61"
25/07/2014,"1,114.43"
24/07/2014,"1,118.62"
23/07/2014,"1,119.48"
22/07/2014,"1,109.31"
21/07/2014,"1,108.96"
18/07/2014,"1,103.75"
17/07/2014,"1,105.99"
16/07/2014,"1,110.40"
15/07/2014,"1,102.17"
14/07/2014,"1,100.04"
11/7/2014,"1,091.48"
10/7/2014,"1,091.81"
9/7/2014,"1,078.77"
8/7/2014,"1,083.26"
7/7/2014,"1,081.58"
4/7/2014,"1,071.81"
3/7/2014,"1,075.04"
2/7/2014,"1,074.92"
1/7/2014,"1,066.43"
30/06/2014,"1,069.65"
27/06/2014,"1,084.66"
26/06/2014,"1,084.08"
25/06/2014,"1,077.61"
24/06/2014,"1,085.97"
23/06/2014,"1,087.99"
20/06/2014,"1,080.75"
19/06/2014,"1,079.21"
18/06/2014,"1,075.08"
17/06/2014,"1,080.10"
16/06/2014,"1,065.15"
13/06/2014,"1,068.58"
12/6/2014,"1,076.43"
11/6/2014,"1,077.44"
10/6/2014,"1,074.95"
6/6/2014,"1,076.04"
5/6/2014,"1,072.46"
4/6/2014,"1,076.34"
3/6/2014,"1,067.47"
2/6/2014,"1,072.31"
30/05/2014,"1,063.25"
29/05/2014,"1,068.61"
28/05/2014,"1,068.03"
27/05/2014,"1,075.22"
26/05/2014,"1,072.89"
23/05/2014,"1,067.38"
22/05/2014,"1,061.74"
21/05/2014,"1,056.62"
20/05/2014,"1,055.29"
19/05/2014,"1,056.84"
16/05/2014,"1,063.19"
15/05/2014,"1,062.86"
14/05/2014,"1,060.83"
13/05/2014,"1,052.66"
12/5/2014,"1,058.08"
9/5/2014,"1,060.68"
8/5/2014,"1,059.18"
7/5/2014,"1,048.57"
6/5/2014,"1,048.53"
5/5/2014,"1,049.50"
2/5/2014,"1,051.13"
1/5/2014,"1,055.28"
30/04/2014,"1,062.68"
29/04/2014,"1,058.41"
28/04/2014,"1,060.46"
24/04/2014,"1,056.21"
23/04/2014,"1,047.14"
22/04/2014,"1,043.99"
17/04/2014,"1,040.46"
16/04/2014,"1,030.57"
15/04/2014,"1,026.90"
14/04/2014,"1,020.83"
11/4/2014,"1,032.18"
10/4/2014,"1,040.37"
9/4/2014,"1,029.22"
8/4/2014,"1,018.15"
7/4/2014,"1,013.19"
4/4/2014,"1,009.64"
3/4/2014,"1,006.13"
2/4/2014,"1,005.02"
1/4/2014,"1,005.07"
31/03/2014,"1,005.33"
30/03/2014,"1,007.20"
28/03/2014,999.94
27/03/2014,994.73
26/03/2014,999.04
25/03/2014,"1,003.54"
24/03/2014,"1,014.55"
23/03/2014,"1,006.40"
21/03/2014,"1,007.31"
20/03/2014,"1,005.13"
19/03/2014,"1,007.19"
18/03/2014,"1,012.14"
17/03/2014,"1,003.22"
16/03/2014,"1,005.60"
14/03/2014,"1,007.26"
13/03/2014,"1,018.87"
12/3/2014,"1,016.72"
11/3/2014,"1,021.42"
10/3/2014,"1,012.73"
9/3/2014,"1,027.50"
7/3/2014,"1,026.73"
6/3/2014,"1,026.11"
5/3/2014,"1,028.61"
4/3/2014,"1,030.23"
3/3/2014,"1,027.96"
2/3/2014,"1,020.20"
28/02/2014,"1,021.94"
27/02/2014,"1,020.32"
26/02/2014,"1,027.52"
25/02/2014,"1,038.34"
24/02/2014,"1,031.01"
23/02/2014,"1,033.80"
21/02/2014,"1,034.30"
20/02/2014,"1,026.32"
19/02/2014,"1,023.87"
18/02/2014,"1,019.87"
17/02/2014,"1,017.84"
16/02/2014,"1,021.30"
14/02/2014,"1,016.26"
13/02/2014,"1,009.60"
12/2/2014,"1,009.02"
11/2/2014,987.51
10/2/2014,987.19
9/2/2014,985.4
7/2/2014,986.52
6/2/2014,988.76
5/2/2014,987.44
4/2/2014,990.47
3/2/2014,992.64
2/2/2014,990
31/01/2014,989.23
30/01/2014,989.14
29/01/2014,990.22
28/01/2014,980.13
27/01/2014,984.7
24/01/2014,992.49
23/01/2014,996.38
22/01/2014,"1,014.76"
21/01/2014,"1,016.47"
20/01/2014,"1,005.43"
19/01/2014,"1,005.90"
17/01/2014,"1,008.36"
16/01/2014,"1,014.73"
15/01/2014,"1,003.76"
14/01/2014,992.02
13/01/2014,"1,005.65"
12/1/2014,"1,002.30"
10/1/2014,"1,005.87"
9/1/2014,"1,006.17"
8/1/2014,"1,002.75"
7/1/2014,"1,002.50"
6/1/2014,993
5/1/2014,999.1
3/1/2014,993.61
2/1/2014,992.48
1/1/2014,992.1
31/12/2013,984.9
30/12/2013,993.02
29/12/2013,991.8
27/12/2013,985.44
26/12/2013,994.5
24/12/2013,995.66
23/12/2013,996.89
22/12/2013,990
20/12/2013,998.78
19/12/2013,988.21
18/12/2013,971.39
17/12/2013,961.56
16/12/2013,967.39
15/12/2013,969.1
13/12/2013,972.27
12/12/2013,963.7
11/12/2013,970.85
10/12/2013,980.28
9/12/2013,981.67
8/12/2013,981.8
6/12/2013,983.69
5/12/2013,992.48
4/12/2013,"1,007.01"
3/12/2013,999.88
2/12/2013,996.17
1/12/2013,"1,010.60"
29/11/2013,"1,016.61"
28/11/2013,"1,014.77"
27/11/2013,"1,021.94"
26/11/2013,"1,024.57"
25/11/2013,"1,026.66"
24/11/2013,"1,030.50"
22/11/2013,"1,021.78"
21/11/2013,"1,008.20"
20/11/2013,"1,017.28"
19/11/2013,"1,029.24"
18/11/2013,"1,040.99"
17/11/2013,"1,041.40"
15/11/2013,"1,049.11"
14/11/2013,"1,043.02"
13/11/2013,"1,041.03"
12/11/2013,"1,052.05"
11/11/2013,"1,047.00"
10/11/2013,"1,050.40"
8/11/2013,"1,044.74"
7/11/2013,"1,042.06"
6/11/2013,"1,038.37"
5/11/2013,"1,047.70"
4/11/2013,"1,042.69"
3/11/2013,"1,047.00"
1/11/2013,"1,043.86"
31/10/2013,"1,045.54"
30/10/2013,"1,040.45"
29/10/2013,"1,044.63"
28/10/2013,"1,048.14"
27/10/2013,"1,053.70"
25/10/2013,"1,040.77"
24/10/2013,"1,044.38"
23/10/2013,"1,044.54"
22/10/2013,"1,047.62"
21/10/2013,"1,045.72"
20/10/2013,"1,051.30"
18/10/2013,"1,047.18"
17/10/2013,"1,037.96"
16/10/2013,"1,037.26"
15/10/2013,"1,038.62"
14/10/2013,"1,032.34"
13/10/2013,"1,033.60"
11/10/2013,"1,033.50"
10/10/2013,"1,019.83"
9/10/2013,"1,019.92"
8/10/2013,"1,020.93"
7/10/2013,"1,027.99"
6/10/2013,"1,034.10"
4/10/2013,"1,029.37"
3/10/2013,"1,033.47"
2/10/2013,"1,031.31"
1/10/2013,"1,022.09"
30/09/2013,"1,018.59"
27/09/2013,"1,023.99"
26/09/2013,"1,018.10"
25/09/2013,"1,022.94"
24/09/2013,"1,021.89"
23/09/2013,"1,024.24"
20/09/2013,"1,024.88"
19/09/2013,"1,033.82"
18/09/2013,"1,017.29"
17/09/2013,"1,013.73"
16/09/2013,"1,013.34"
13/09/2013,"1,010.59"
12/9/2013,"1,005.00"
11/9/2013,"1,007.17"
10/9/2013,"1,002.98"
9/9/2013,"1,003.77"
6/9/2013,997.44
5/9/2013,997.3
4/9/2013,"1,007.95"
3/9/2013,"1,019.10"
2/9/2013,"1,014.44"
30/08/2013,"1,008.79"
29/08/2013,"1,008.90"
28/08/2013,"1,011.38"
27/08/2013,"1,014.07"
26/08/2013,"1,012.75"
23/08/2013,"1,006.92"
22/08/2013,"1,007.69"
21/08/2013,"1,014.67"
20/08/2013,"1,006.03"
19/08/2013,"1,002.12"
16/08/2013,"1,009.02"
15/08/2013,"1,015.93"
14/08/2013,"1,014.33"
13/08/2013,"1,024.15"
12/8/2013,"1,025.98"
9/8/2013,"1,026.73"
8/8/2013,"1,032.70"
7/8/2013,"1,016.30"
6/8/2013,"1,027.06"
5/8/2013,"1,008.15"
2/8/2013,"1,016.20"
